MAIN_ID,RA,DEC,RA_err,DEC_err,PMRA,PMRA_err,PMDEC,PMDEC_err,N_used,MAG_EXTRAPOL,m_F606W,m_F814W,m_F606W_err,m_F814W_err,BB_Lpmag,BBtemps
32360,6.058689576045056,-72.08478398888889,0.0,0.0,-0.555,0.01448,1.20208,0.03088,13,3.9780000000000246,15.306,14.598,9.9,9.9,14.272654819847006,7217859.347963073
46350,5.989047527071026,-72.08872982222222,0.0,0.0,-0.28404,0.07736,0.41568,0.02256,18,4.158000000000005,15.294,14.598,9.9,9.9,14.272654819847006,7217859.347963073
42660,6.007702043552602,-72.09320958888888,0.0,0.0,-0.33616,0.02472,0.264,0.02688,18,3.4589999999999943,15.347,14.604,9.9,9.9,14.278654819847004,7217859.347963073
36247,6.0389288617124945,-72.08397984444444,0.0,0.0,-0.55264,0.02416,0.65676,0.02392,117,3.791999999999998,15.328,14.607,9.9,9.9,14.281654819847004,7217859.347963073
64461,6.044128039222154,-72.07399908888888,0.0,0.0,-0.23072,0.0134,-0.07336,0.01836,15,3.7929999999999993,15.329,14.608,9.9,9.9,14.282654819847005,7217859.347963073
5970,6.078478030554193,-72.10358957777777,0.0,0.0,-0.2664,0.04428,-0.3134,0.01476,12,3.8870000000000022,15.327,14.612,9.9,9.9,14.286654819847005,7217859.347963073
38206,6.028641797885032,-72.0910055,0.0,0.0,0.84528,0.0374,0.39608,0.03436,16,3.9499999999999957,15.326,14.615,9.9,9.9,14.289654819847005,7217859.347963073
59535,6.071447010079893,-72.07013317777776,0.0,0.0,-1.2924,0.02408,-0.24352,0.02672,17,3.8480000000000008,15.336,14.618,9.9,9.9,14.292654819847005,7217859.347963073
38995,6.02531671481783,-72.0877288,0.0,0.0,-0.19424,0.01432,-0.314,0.01896,74,3.849,15.337,14.619,9.9,9.9,14.293654819847005,7217859.347963073
40601,6.017025820574174,-72.09085157777777,0.0,0.0,-0.46888,0.01732,-0.49216,0.01384,16,3.597999999999981,15.358,14.623,9.9,9.9,14.297654819847004,7217859.347963073
41013,6.016693698056156,-72.08093034444444,0.0,0.0,-0.2154,0.02916,-0.27204,0.03004,39,10.313999999999982,14.794,14.514,9.9,9.9,14.29816090909641,59338.77522953323
41436,6.013531779593868,-72.08473971111111,0.0,0.0,-0.75596,0.01116,-0.6138,0.01564,75,3.8690000000000193,15.341,14.624,9.9,9.9,14.298654819847005,7217859.347963073
40832,6.015920562172197,-72.09101114444444,0.0,0.0,-0.19224,0.03672,-0.275,0.05056,16,3.989000000000006,15.333,14.624,9.9,9.9,14.298654819847005,7217859.347963073
58773,6.075653723739658,-72.0787811111111,0.0,0.0,0.32088,0.01904,-0.61076,0.02096,17,4.034000000000008,15.33,14.624,9.9,9.9,14.298654819847005,7217859.347963073
26567,6.0953974760351235,-72.09394333333333,0.0,0.0,0.65308,0.0108,0.73668,0.01292,12,3.7940000000000076,15.346,14.624,9.9,9.9,14.298654819847005,7217859.347963073
33322,6.0532707449947,-72.09110554444445,0.0,0.0,0.34056,0.04452,0.49472,0.03456,16,4.020999999999988,15.333,14.626,9.9,9.9,14.300654819847004,7217859.347963073
31274,6.065631823017313,-72.08244913333333,0.0,0.0,-0.5324,0.01632,-0.68472,0.02568,16,4.067999999999991,15.332,14.628,9.9,9.9,14.302654819847005,7217859.347963073
39230,6.0240876062921025,-72.08713715555554,0.0,0.0,0.14896,0.01048,0.26212,0.01252,125,3.8889999999999834,15.345,14.629,9.9,9.9,14.303654819847004,7217859.347963073
60320,6.065771242062599,-72.08006288888889,0.0,0.0,0.71852,0.0256,-0.20976,0.01888,17,4.102,15.334,14.632,9.9,9.9,14.306654819847004,7217859.347963073
3475,6.108252645796252,-72.10109845555554,0.0,0.0,0.83972,0.023,0.54052,0.01936,15,3.7279999999999944,15.36,14.633,9.9,9.9,14.307654819847004,7217859.347963073
35142,6.044156967549865,-72.08153396666665,0.0,0.0,-0.62476,0.01376,0.37168,0.01508,34,4.153000000000002,15.337,14.638,9.9,9.9,14.312654819847005,7217859.347963073
61212,6.061944190246607,-72.06858778888888,0.0,0.0,-0.94336,0.02748,-0.06672,0.01612,17,4.018999999999997,15.347,14.639,9.9,9.9,14.313654819847004,7217859.347963073
26096,6.099648685014922,-72.08386083333333,0.0,0.0,-0.0434,0.01844,-0.78856,0.01132,17,3.763999999999978,15.364,14.639,9.9,9.9,14.313654819847004,7217859.347963073
37689,6.031823915589804,-72.0811620111111,0.0,0.0,-0.0762,0.00864,0.03192,0.00876,228,3.765000000000006,15.365,14.64,9.9,9.9,14.314654819847005,7217859.347963073
37629,6.032492509639351,-72.08435615555555,0.0,0.0,-0.36868,0.0092,0.10536,0.01156,210,4.440000000000005,15.32,14.64,9.9,9.9,14.314654819847005,7217859.347963073
38996,6.025715210010794,-72.08756228888889,0.0,0.0,0.45204,0.0094,-0.18828,0.01084,112,4.186000000000012,15.338,14.641,9.9,9.9,14.315654819847005,7217859.347963073
36915,6.035095291276138,-72.08579178888888,0.0,0.0,0.70588,0.0148,-0.14852,0.015,138,4.223999999999995,15.344,14.649,9.9,9.9,14.323654819847004,7217859.347963073
12958,6.024841823590139,-72.0952483111111,0.0,0.0,0.60492,0.02088,-0.48096,0.03128,19,4.1829999999999945,15.351,14.653,9.9,9.9,14.327654819847005,7217859.347963073
25999,6.099705693596543,-72.09213075555554,0.0,0.0,0.7562,0.02208,0.84628,0.02024,16,3.901999999999992,15.374,14.657,9.9,9.9,14.331654819847005,7217859.347963073
40461,6.018681026041285,-72.0844256111111,0.0,0.0,0.36796,0.00796,0.83596,0.00844,174,4.352999999999982,15.345,14.658,9.9,9.9,14.332654819847004,7217859.347963073
10661,6.0407496726927,-72.09491016666665,0.0,0.0,-1.2616,0.02472,0.83952,0.02128,18,4.038999999999998,15.367,14.659,9.9,9.9,14.333654819847006,7217859.347963073
37852,6.031536296205685,-72.0842502111111,0.0,0.0,0.54468,0.00848,-0.63864,0.00852,210,3.7739999999999867,15.39,14.664,9.9,9.9,14.338654819847005,7217859.347963073
44988,5.9962562675770155,-72.09380054444443,0.0,0.0,0.0412,0.01684,-1.04928,0.02772,18,3.9410000000000025,15.381,14.666,9.9,9.9,14.340654819847005,7217859.347963073
63105,6.050780511726396,-72.06926034444444,0.0,0.0,-0.447,0.01888,-0.69824,0.01984,16,3.7779999999999863,15.394,14.668,9.9,9.9,14.342654819847004,7217859.347963073
40336,6.018838953607161,-72.09181706666666,0.0,0.0,0.67812,0.03652,-0.5142,0.04288,16,4.109000000000018,15.373,14.669,9.9,9.9,14.343654819847005,7217859.347963073
36443,6.03782871853641,-72.08652466666666,0.0,0.0,-0.56476,0.01504,0.03556,0.01232,92,3.978000000000012,15.386,14.673,9.9,9.9,14.347654819847005,7217859.347963073
27038,6.092443813504335,-72.09161193333333,0.0,0.0,-0.08588,0.03272,-0.35608,0.01868,16,4.143000000000001,15.375,14.673,9.9,9.9,14.347654819847005,7217859.347963073
44124,6.000725124330156,-72.08914955555555,0.0,0.0,0.65876,0.01676,0.45004,0.02456,17,4.055000000000025,15.383,14.675,9.9,9.9,14.349654819847006,7217859.347963073
6760,6.071826728600044,-72.09529909999999,0.0,0.0,0.4262,0.03112,-0.66168,0.01972,14,4.090000000000007,15.386,14.68,9.9,9.9,14.354654819847005,7217859.347963073
59206,6.073757513200413,-72.06892123333333,0.0,0.0,0.62252,0.02508,-0.43424,0.03068,16,4.255999999999995,15.376,14.681,9.9,9.9,14.355654819847004,7217859.347963073
64885,6.042086972260618,-72.07749134444444,0.0,0.0,0.73744,0.01528,-0.0844,0.01872,27,3.942000000000011,15.398,14.682,9.9,9.9,14.356654819847005,7217859.347963073
43954,6.001602566703983,-72.08522597777777,0.0,0.0,0.63068,0.01044,-0.24172,0.0186,16,4.378999999999982,15.371,14.684,9.9,9.9,14.358654819847004,7217859.347963073
43266,6.005470923717864,-72.08320698888888,0.0,0.0,-0.26896,0.01912,-0.61472,0.01336,28,4.035000000000014,15.395,14.685,9.9,9.9,14.359654819847005,7217859.347963073
17095,5.997087052621889,-72.09720885555555,0.0,0.0,0.67784,0.0188,-0.75104,0.01556,18,4.17300000000002,15.389,14.688,9.9,9.9,14.362654819847005,7217859.347963073
17985,5.990800535161763,-72.09977356666666,0.0,0.0,-0.41572,0.01832,0.17604,0.02512,19,4.0080000000000044,15.4,14.688,9.9,9.9,14.362654819847005,7217859.347963073
16112,6.004141779504442,-72.09523542222222,0.0,0.0,0.19372,0.03384,0.51172,0.02688,19,4.309999999999997,15.382,14.69,9.9,9.9,14.364654819847004,7217859.347963073
11124,6.037938571724822,-72.09669158888889,0.0,0.0,0.4718,0.01968,1.01388,0.02168,16,4.041000000000015,15.401,14.691,9.9,9.9,14.365654819847006,7217859.347963073
33707,6.051758885090712,-72.09150473333332,0.0,0.0,0.20976,0.03748,0.81636,0.0348,17,4.314999999999998,15.387,14.695,9.9,9.9,14.369654819847005,7217859.347963073
62720,6.05191349897796,-72.07860755555555,0.0,0.0,-0.12472,0.01928,1.05444,0.02004,18,3.8969999999999896,15.417,14.697,9.9,9.9,14.371654819847004,7217859.347963073
16834,5.997697642229039,-72.10595817777777,0.0,0.0,-0.16548,0.02216,-0.17224,0.00964,17,3.8859999999999992,15.422,14.701,9.9,9.9,14.375654819847005,7217859.347963073
36913,6.035985941598424,-72.08618513333332,0.0,0.0,-0.59912,0.017,0.17344,0.01268,132,4.015000000000013,15.423,14.71,9.9,9.9,14.384654819847006,7217859.347963073
7010,6.069684394623076,-72.09708487777777,0.0,0.0,-0.37944,0.02532,0.37544,0.03272,16,3.974000000000011,15.43,14.714,9.9,9.9,14.388654819847005,7217859.347963073
20000,5.975278398555634,-72.09583065555555,0.0,0.0,0.22136,0.04112,-0.64928,0.0408,15,4.253000000000021,15.421,14.723,9.9,9.9,14.397654819847006,7217859.347963073
11562,6.034512850495194,-72.1004625111111,0.0,0.0,0.28092,0.0184,0.7232,0.0198,17,4.077999999999987,15.438,14.728,9.9,9.9,14.402654819847005,7217859.347963073
15636,6.007253990201671,-72.0984946222222,0.0,0.0,0.48408,0.01352,0.06856,0.02144,19,4.141000000000007,15.437,14.731,9.9,9.9,14.405654819847005,7217859.347963073
36480,6.037457981547553,-72.08418309999999,0.0,0.0,0.20096,0.0062,1.29992,0.00804,178,4.207000000000001,15.439,14.737,9.9,9.9,14.411654819847005,7217859.347963073
36874,6.035617732787168,-72.08827665555555,0.0,0.0,-0.54596,0.01064,0.30924,0.011,36,4.1329999999999885,15.445,14.738,9.9,9.9,14.412654819847004,7217859.347963073
29331,6.075775709787786,-72.09372696666667,0.0,0.0,0.0484,0.03568,-0.68108,0.02984,11,4.298000000000004,15.434,14.738,9.9,9.9,14.412654819847004,7217859.347963073
40008,6.020948311975135,-72.08403492222222,0.0,0.0,-0.07768,0.00872,-1.74488,0.00724,228,4.078999999999995,15.455,14.744,9.9,9.9,14.418654819847005,7217859.347963073
41099,6.014790879447888,-72.09016152222222,0.0,0.0,0.22424,0.07172,-0.17836,0.03244,18,4.5020000000000024,15.43,14.747,9.9,9.9,14.421654819847005,7217859.347963073
59661,6.07066669263136,-72.07365823333332,0.0,0.0,-0.3664,0.0172,-0.15868,0.0322,16,3.8279999999999763,15.476,14.748,9.9,9.9,14.422654819847004,7217859.347963073
40403,6.019099121069225,-72.08811589999999,0.0,0.0,0.20636,0.0178,0.46076,0.01328,32,4.128999999999998,15.457,14.749,9.9,9.9,14.423654819847005,7217859.347963073
39027,6.0248233022417415,-72.08586363333333,0.0,0.0,0.2684,0.00688,-0.14328,0.00704,182,3.9349999999999987,15.471,14.75,9.9,9.9,14.424654819847005,7217859.347963073
36750,6.0362107484102685,-72.08162037777777,0.0,0.0,-0.48296,0.00768,0.09816,0.00968,171,4.298999999999985,15.451,14.754,9.9,9.9,14.428654819847004,7217859.347963073
9601,6.047689055272709,-72.10458684444443,0.0,0.0,0.3408,0.0324,0.72624,0.01944,14,3.984,15.472,14.754,9.9,9.9,14.428654819847004,7217859.347963073
42080,6.0103216186649435,-72.08747158888887,0.0,0.0,0.85404,0.01164,-0.59588,0.0106,27,3.9719999999999818,15.476,14.757,9.9,9.9,14.431654819847004,7217859.347963073
39558,6.023213349380304,-72.08203158888888,0.0,0.0,-0.23956,0.01184,0.20336,0.0078,240,4.19799999999999,15.462,14.758,9.9,9.9,14.432654819847004,7217859.347963073
35793,6.041096226125158,-72.08257786666665,0.0,0.0,-0.55432,0.01368,-0.4106,0.01464,102,3.915999999999988,15.484,14.761,9.9,9.9,14.435654819847004,7217859.347963073
7194,6.067383720130787,-72.10306245555554,0.0,0.0,-0.9514,0.02868,-0.04128,0.02336,12,4.335999999999995,15.456,14.761,9.9,9.9,14.435654819847004,7217859.347963073
11891,6.032396214441972,-72.100686,0.0,0.0,-0.35168,0.01676,-0.45416,0.01844,19,4.293999999999993,15.462,14.764,9.9,9.9,14.438654819847004,7217859.347963073
27434,6.089963459948195,-72.0847783111111,0.0,0.0,0.60728,0.03648,0.13332,0.0432,18,4.400999999999989,15.457,14.766,9.9,9.9,14.440654819847005,7217859.347963073
64610,6.043051802150051,-72.07959919999999,0.0,0.0,0.24008,0.00884,0.07496,0.01008,36,4.391000000000025,15.463,14.771,9.9,9.9,14.445654819847006,7217859.347963073
37818,6.031293561014642,-72.08618746666666,0.0,0.0,0.57468,0.01028,0.27412,0.00848,162,4.362999999999987,15.467,14.773,9.9,9.9,14.447654819847005,7217859.347963073
59656,6.070767617386138,-72.0740252,0.0,0.0,0.1686,0.01456,0.23928,0.021,18,4.408999999999988,15.465,14.774,9.9,9.9,14.448654819847004,7217859.347963073
29608,6.074657679629001,-72.08785364444444,0.0,0.0,-1.3806,0.02264,0.32056,0.01244,18,3.959999999999999,15.496,14.775,9.9,9.9,14.449654819847005,7217859.347963073
30274,6.071558740774998,-72.08283357777776,0.0,0.0,-0.4042,0.02092,0.29496,0.0198,18,4.515999999999984,15.46,14.776,9.9,9.9,14.450654819847005,7217859.347963073
14469,6.015692704038051,-72.09655362222222,0.0,0.0,0.1778,0.02528,-0.18912,0.02912,18,4.247,15.479,14.777,9.9,9.9,14.451654819847004,7217859.347963073
36903,6.035762259479823,-72.08690417777777,0.0,0.0,0.24228,0.01788,-0.18276,0.0182,83,4.354999999999995,15.475,14.78,9.9,9.9,14.454654819847004,7217859.347963073
18023,5.990693044453299,-72.09747852222222,0.0,0.0,0.69744,0.01828,-0.41196,0.01788,20,4.25,15.482,14.78,9.9,9.9,14.454654819847004,7217859.347963073
36463,6.037402326361226,-72.08517337777776,0.0,0.0,0.24524,0.01108,-0.49448,0.0106,142,4.120999999999995,15.497,14.786,9.9,9.9,14.460654819847004,7217859.347963073
36828,6.035195360513232,-72.09132136666666,0.0,0.0,-0.41928,0.01968,-0.21784,0.02564,18,4.138000000000014,15.498,14.788,9.9,9.9,14.462654819847005,7217859.347963073
17252,5.995934442403877,-72.09762727777776,0.0,0.0,0.27176,0.01608,-0.15256,0.01748,20,4.543000000000003,15.471,14.788,9.9,9.9,14.462654819847005,7217859.347963073
42611,6.00823916789618,-72.08226403333333,0.0,0.0,0.33572,0.0126,-0.00272,0.01904,39,4.4609999999999985,15.485,14.796,9.9,9.9,14.470654819847004,7217859.347963073
7899,6.061890060282219,-72.09998957777776,0.0,0.0,-0.27388,0.02324,-0.0686,0.02136,14,4.100999999999985,15.509,14.796,9.9,9.9,14.470654819847004,7217859.347963073
26709,6.094910882325067,-72.08125638888887,0.0,0.0,-0.13076,0.01964,1.19252,0.02016,18,4.381999999999996,15.502,14.807,9.9,9.9,14.481654819847005,7217859.347963073
39483,6.022893873866016,-72.08646005555555,0.0,0.0,0.6094,0.00772,-0.66264,0.00876,163,4.563000000000002,15.491,14.808,9.9,9.9,14.482654819847005,7217859.347963073
33765,6.051798772849459,-72.08846818888888,0.0,0.0,0.75044,0.0196,-0.55416,0.0338,18,4.400000000000015,15.504,14.81,9.9,9.9,14.484654819847005,7217859.347963073
16559,6.000676639336716,-72.10055267777777,0.0,0.0,0.59644,0.009,0.68612,0.01292,20,4.445000000000016,15.501,14.81,9.9,9.9,14.484654819847005,7217859.347963073
15867,6.004775283751638,-72.10436238888887,0.0,0.0,-0.3228,0.01384,-0.47896,0.01912,18,4.406000000000015,15.51,14.816,9.9,9.9,14.490654819847006,7217859.347963073
46351,5.989615066918722,-72.08879046666667,0.0,0.0,0.32464,0.06076,0.07292,0.02444,20,4.3320000000000025,15.516,14.817,9.9,9.9,14.491654819847005,7217859.347963073
39232,6.024102595958945,-72.08699468888888,0.0,0.0,-0.15684,0.01144,0.51372,0.0106,129,4.169000000000015,15.529,14.819,9.9,9.9,14.493654819847006,7217859.347963073
2895,6.117222913878625,-72.0973155,0.0,0.0,0.1396,0.04032,0.01068,0.0236,14,4.372000000000012,15.524,14.827,9.9,9.9,14.501654819847005,7217859.347963073
67700,6.027543058203197,-72.08080146666666,0.0,0.0,0.04404,0.00672,-1.03192,0.0064,226,4.156000000000004,15.548,14.836,9.9,9.9,14.510654819847005,7217859.347963073
66011,6.036976261961018,-72.07993248888889,0.0,0.0,-0.90028,0.0166,-0.5206,0.0136,69,4.516000000000018,15.524,14.836,9.9,9.9,14.510654819847005,7217859.347963073
36712,6.0366762406070675,-72.08303684444444,0.0,0.0,-0.34092,0.00812,-0.37976,0.00656,196,4.2209999999999965,15.549,14.841,9.9,9.9,14.515654819847004,7217859.347963073
61750,6.057551249873592,-72.0734004,0.0,0.0,-0.71076,0.02848,-0.15536,0.02248,18,4.568999999999992,15.529,14.844,9.9,9.9,14.518654819847004,7217859.347963073
62488,6.053131102252735,-72.07852524444444,0.0,0.0,-0.87944,0.01788,0.18548,0.02488,18,4.600000000000003,15.528,14.845,9.9,9.9,14.519654819847005,7217859.347963073
45088,5.995685661518066,-72.08783635555555,0.0,0.0,-0.02784,0.02904,0.27448,0.02472,18,4.142999999999994,15.567,14.853,9.9,9.9,14.527654819847005,7217859.347963073
41733,6.012411728327777,-72.08159502222222,0.0,0.0,0.4688,0.01572,0.69576,0.01372,116,4.701000000000006,15.533,14.856,9.9,9.9,14.530654819847005,7217859.347963073
4078,6.100213024454315,-72.09750422222221,0.0,0.0,0.70476,0.00784,0.18724,0.015,12,4.250999999999989,15.563,14.856,9.9,9.9,14.530654819847005,7217859.347963073
33358,6.054110165158171,-72.08822094444444,0.0,0.0,0.83772,0.021,0.53472,0.01808,18,4.568000000000001,15.544,14.858,9.9,9.9,14.532654819847005,7217859.347963073
47083,5.984628165635884,-72.09066443333333,0.0,0.0,-0.2222,0.03728,-0.60612,0.0224,18,4.283999999999999,15.564,14.859,9.9,9.9,14.533654819847005,7217859.347963073
9840,6.046405215379817,-72.09657253333333,0.0,0.0,0.59304,0.02268,-0.507,0.02012,20,4.452000000000014,15.556,14.862,9.9,9.9,14.536654819847005,7217859.347963073
33188,6.0552898535744415,-72.08661563333332,0.0,0.0,-0.10304,0.02132,0.08368,0.024,18,4.575000000000001,15.551,14.865,9.9,9.9,14.539654819847005,7217859.347963073
67559,6.028829726057194,-72.07560223333333,0.0,0.0,-0.03972,0.01016,-0.11552,0.01356,21,4.263999999999989,15.576,14.869,9.9,9.9,14.543654819847005,7217859.347963073
8060,6.059902163877726,-72.09816634444444,0.0,0.0,-0.07408,0.02164,-0.24896,0.01476,14,4.458999999999987,15.563,14.869,9.9,9.9,14.543654819847005,7217859.347963073
27720,6.087250272118704,-72.08682167777776,0.0,0.0,0.45616,0.0332,-0.03692,0.02444,18,4.248999999999997,15.577,14.869,9.9,9.9,14.543654819847005,7217859.347963073
40226,6.019902023282456,-72.08412184444444,0.0,0.0,-0.71344,0.00776,0.71008,0.00656,206,4.03999999999998,15.592,14.87,9.9,9.9,14.544654819847004,7217859.347963073
35546,6.0423934665796315,-72.08265593333333,0.0,0.0,-0.43724,0.01448,0.21704,0.04604,93,4.522000000000007,15.562,14.872,9.9,9.9,14.546654819847005,7217859.347963073
42162,6.010765731728287,-72.08149208888888,0.0,0.0,-0.08064,0.01852,-0.70664,0.03588,73,4.177999999999985,15.586,14.873,9.9,9.9,14.547654819847004,7217859.347963073
65327,6.040018136873991,-72.0807932,0.0,0.0,0.37732,0.01704,-0.0324,0.01732,51,4.542,15.566,14.877,9.9,9.9,14.551654819847005,7217859.347963073
35118,6.044823419917165,-72.08292937777777,0.0,0.0,0.80672,0.04,-0.16852,0.0758,36,4.256999999999998,15.585,14.877,9.9,9.9,14.551654819847005,7217859.347963073
2906,6.117088842812128,-72.09529888888888,0.0,0.0,0.31276,0.044,-1.0592,0.013,13,4.047000000000008,15.599,14.877,9.9,9.9,14.551654819847005,7217859.347963073
37925,6.0315570352066326,-72.08116328888889,0.0,0.0,-0.5782,0.00644,-1.0878,0.00772,240,4.3659999999999926,15.582,14.881,9.9,9.9,14.555654819847005,7217859.347963073
34657,6.0466896165924116,-72.08721078888888,0.0,0.0,-0.14668,0.01172,0.10588,0.01436,26,4.5920000000000005,15.568,14.882,9.9,9.9,14.556654819847004,7217859.347963073
43403,6.00391204421699,-72.08970253333332,0.0,0.0,0.9018,0.01592,-0.65068,0.02436,18,4.336999999999982,15.585,14.882,9.9,9.9,14.556654819847004,7217859.347963073
18776,5.985064551292218,-72.10114303333332,0.0,0.0,-1.24448,0.01464,0.38544,0.01788,19,4.0870000000000175,15.607,14.887,9.9,9.9,14.561654819847005,7217859.347963073
17218,5.995572414510359,-72.10063182222221,0.0,0.0,-0.31944,0.01628,0.57816,0.02888,20,4.462999999999996,15.583,14.888,9.9,9.9,14.562654819847005,7217859.347963073
65794,6.037868206866214,-72.07935348888888,0.0,0.0,-0.0036,0.01256,1.33636,0.00828,53,4.4219999999999935,15.59,14.892,9.9,9.9,14.566654819847004,7217859.347963073
31694,6.0621631428983775,-72.09404489999999,0.0,0.0,0.02524,0.02032,0.61216,0.04344,18,4.30199999999998,15.598,14.892,9.9,9.9,14.566654819847004,7217859.347963073
67750,6.0281315631954495,-72.07651073333332,0.0,0.0,0.47292,0.01844,-0.5808,0.02524,23,4.288999999999989,15.601,14.894,9.9,9.9,14.568654819847005,7217859.347963073
25324,6.105180981096339,-72.09151694444444,0.0,0.0,0.73616,0.06044,0.1592,0.04,13,4.441000000000013,15.593,14.896,9.9,9.9,14.570654819847006,7217859.347963073
35939,6.039586388371324,-72.08670398888889,0.0,0.0,0.36152,0.01516,-0.01928,0.02832,38,4.430999999999994,15.599,14.901,9.9,9.9,14.575654819847005,7217859.347963073
32800,6.057116954332804,-72.08243944444443,0.0,0.0,-0.27152,0.02012,-0.36872,0.0122,18,4.326999999999998,15.607,14.902,9.9,9.9,14.576654819847004,7217859.347963073
38638,6.026200609797241,-72.0937277111111,0.0,0.0,0.06304,0.01124,-0.08496,0.03316,18,4.568999999999999,15.593,14.904,9.9,9.9,14.578654819847005,7217859.347963073
57704,6.083844899180856,-72.0779774,0.0,0.0,-0.38496,0.0192,-0.06412,0.01876,20,4.899000000000003,15.571,14.904,9.9,9.9,14.578654819847005,7217859.347963073
38714,6.026060282887085,-72.08928873333332,0.0,0.0,0.0262,0.01316,0.25404,0.01184,28,4.5269999999999975,15.599,14.907,9.9,9.9,14.581654819847005,7217859.347963073
63733,6.047927311964247,-72.07498307777777,0.0,0.0,-0.13952,0.01728,-0.231,0.01404,20,4.332999999999998,15.613,14.908,9.9,9.9,14.582654819847004,7217859.347963073
39064,6.025595479876375,-72.08340349999999,0.0,0.0,-1.09164,0.00624,-0.82624,0.00756,253,4.380000000000001,15.612,14.91,9.9,9.9,14.584654819847005,7217859.347963073
37839,6.031151474785821,-72.0850660111111,0.0,0.0,-1.09584,0.01112,0.61096,0.01148,198,4.4420000000000215,15.61,14.912,9.9,9.9,14.586654819847006,7217859.347963073
36601,6.036737693833073,-72.09029704444444,0.0,0.0,-0.3972,0.01364,0.55968,0.02696,27,4.7130000000000045,15.593,14.913,9.9,9.9,14.587654819847005,7217859.347963073
89443,6.060373271570525,-72.06663689999999,0.0,0.0,0.3678,0.01648,-0.2786,0.02392,21,4.442999999999994,15.611,14.913,9.9,9.9,14.587654819847005,7217859.347963073
26597,6.095127333562044,-72.09146594444444,0.0,0.0,-0.3286,0.02556,0.78168,0.02236,19,4.669000000000002,15.597,14.914,9.9,9.9,14.588654819847005,7217859.347963073
57983,6.081280003460754,-72.07832867777778,0.0,0.0,-0.06664,0.01644,0.51372,0.01508,23,4.489999999999995,15.61,14.915,9.9,9.9,14.589654819847004,7217859.347963073
42321,6.009881708275968,-72.08670591111111,0.0,0.0,0.78088,0.01636,0.23736,0.01176,40,4.295999999999998,15.624,14.916,9.9,9.9,14.590654819847005,7217859.347963073
55741,6.100622191965532,-72.0760469222222,0.0,0.0,0.43232,0.02108,-0.00376,0.01472,28,3.6070000000000064,15.671,14.917,9.9,9.9,14.591654819847005,7217859.347963073
29987,6.072876136638003,-72.08766885555555,0.0,0.0,-0.5862,0.012,0.06672,0.02596,18,4.676000000000002,15.604,14.921,9.9,9.9,14.595654819847004,7217859.347963073
15649,6.0078006784025595,-72.09745826666666,0.0,0.0,-0.24348,0.01812,-0.54388,0.01864,22,4.215999999999994,15.64,14.926,9.9,9.9,14.600654819847005,7217859.347963073
17627,5.992811750574474,-72.10601188888889,0.0,0.0,0.21576,0.0216,0.63404,0.02892,21,4.426000000000011,15.626,14.926,9.9,9.9,14.600654819847005,7217859.347963073
39039,6.025430198248852,-72.0853895111111,0.0,0.0,-0.307,0.00828,-0.23936,0.00728,198,4.306999999999997,15.635,14.927,9.9,9.9,14.601654819847004,7217859.347963073
35346,6.0436993989080685,-72.08230908888888,0.0,0.0,0.21224,0.01864,-0.25608,0.01372,33,4.666999999999984,15.611,14.927,9.9,9.9,14.601654819847004,7217859.347963073
39332,6.02414821420295,-72.08095797777777,0.0,0.0,0.28724,0.00692,0.6878,0.00712,260,4.445000000000002,15.629,14.93,9.9,9.9,14.604654819847005,7217859.347963073
16075,6.004190248235696,-72.09854298888888,0.0,0.0,-0.33212,0.02056,-0.20244,0.02384,23,4.34399999999998,15.64,14.934,9.9,9.9,14.608654819847004,7217859.347963073
40511,6.018434989907335,-72.08262732222222,0.0,0.0,-0.73152,0.00616,0.59492,0.0058,246,4.466999999999993,15.635,14.937,9.9,9.9,14.611654819847004,7217859.347963073
37621,6.031594222747381,-72.08465607777777,0.0,0.0,-0.20636,0.008,-0.41336,0.00648,233,4.738000000000005,15.618,14.938,9.9,9.9,14.612654819847005,7217859.347963073
31790,6.063154828159905,-72.08675199999999,0.0,0.0,0.34064,0.01472,-0.5446,0.0174,19,4.454000000000002,15.638,14.939,9.9,9.9,14.613654819847005,7217859.347963073
42344,6.009617975220165,-72.08536765555554,0.0,0.0,0.9742,0.0194,-0.28356,0.0168,34,6.678000000000017,15.478,14.928,9.9,9.9,14.614209548330265,5878375.970904977
38647,6.02606563046855,-72.09311675555554,0.0,0.0,-0.61324,0.02644,-0.02784,0.02172,17,4.529999999999987,15.634,14.94,9.9,9.9,14.614654819847004,7217859.347963073
37543,6.032298578191488,-72.0907986,0.0,0.0,-0.62788,0.021,-0.30408,0.018,28,4.1860000000000195,15.658,14.941,9.9,9.9,14.615654819847006,7217859.347963073
8110,6.06008027519209,-72.09496623333332,0.0,0.0,0.16356,0.03152,-0.59428,0.02556,18,4.756000000000023,15.62,14.941,9.9,9.9,14.615654819847006,7217859.347963073
10483,6.04276357932366,-72.09601037777777,0.0,0.0,0.1272,0.02628,-0.45828,0.02704,22,4.4570000000000025,15.641,14.942,9.9,9.9,14.616654819847005,7217859.347963073
58929,6.075506589958689,-72.07922494444443,0.0,0.0,0.5992,0.00928,0.699,0.01116,24,4.352000000000007,15.648,14.942,9.9,9.9,14.616654819847005,7217859.347963073
